index,n,m,Dimension,Distribution,Strategy,PSV,OPT,Plurality,Plurality Distortion,Copeland,Copeland Distortion,STV,STV Distortion,Borda,Borda Distortion,Plurality Veto,Plurality Veto Distortion
10,200,15,1D,bimodal,burial,0.25,Candidate 6,Candidate 11,1.3844998007516351,Candidate 4,1.3807374835394104,Candidate 7,1.10163600335477,Candidate 9,1.0340565331259237,Candidate 9,1.0340565331259237
11,200,15,1D,bimodal,burial,0.25,Candidate 11,Candidate 14,1.140763619999403,Candidate 3,1.1835668522554565,Candidate 14,1.140763619999403,Candidate 13,1.012127978428845,Candidate 13,1.012127978428845
12,200,15,1D,bimodal,burial,0.25,Candidate 12,Candidate 0,1.1163474800604862,Candidate 1,1.0354761826957546,Candidate 11,1.036817380193198,Candidate 9,1.006898097016727,Candidate 13,1.0176712780734465
13,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 3,1.0211326264678555,Candidate 6,1.536146520511795,Candidate 10,1.0188758673076934,Candidate 10,1.0188758673076934,Candidate 10,1.0188758673076934
14,200,15,1D,bimodal,burial,0.25,Candidate 12,Candidate 1,1.0864852751333707,Candidate 0,1.093611774211491,Candidate 9,1.2633063443254386,Candidate 12,1.0,Candidate 12,1.0
15,200,15,1D,bimodal,burial,0.25,Candidate 3,Candidate 0,1.1226131534290271,Candidate 5,1.4156684280107457,Candidate 9,1.0782545282453375,Candidate 9,1.0782545282453375,Candidate 3,1.0
16,200,15,1D,bimodal,burial,0.25,Candidate 12,Candidate 5,1.0341100018252907,Candidate 2,1.1156964535983975,Candidate 9,1.062412220713132,Candidate 9,1.062412220713132,Candidate 12,1.0
17,200,15,1D,bimodal,burial,0.25,Candidate 3,Candidate 4,1.2046076204145968,Candidate 5,1.0797699259775346,False,False,Candidate 12,1.0038082417419416,Candidate 12,1.0038082417419416
18,200,15,1D,bimodal,burial,0.25,Candidate 3,Candidate 13,1.156944273839673,Candidate 6,1.0802204215785887,Candidate 13,1.156944273839673,Candidate 13,1.156944273839673,Candidate 5,1.000728987971339
19,200,15,1D,bimodal,burial,0.25,Candidate 6,Candidate 12,1.2491275461591078,Candidate 0,1.037945539002781,Candidate 12,1.2491275461591078,Candidate 11,1.0003637841711235,Candidate 10,1.010805256749176
20,200,15,1D,bimodal,burial,0.25,Candidate 13,Candidate 6,1.4370150748401178,Candidate 0,1.1126343048454768,Candidate 8,1.1119644752203643,Candidate 10,1.0282708221917871,Candidate 10,1.0282708221917871
21,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 7,1.0858899835494646,Candidate 3,1.1779845552618748,Candidate 7,1.0858899835494646,Candidate 7,1.0858899835494646,Candidate 7,1.0858899835494646
22,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 5,1.0111571832547197,Candidate 6,1.330564112039522,Candidate 5,1.0111571832547197,Candidate 2,1.0,Candidate 2,1.0
23,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 4,1.2369991600956514,Candidate 4,1.2369991600956514,Candidate 7,1.0535746106156678,Candidate 10,1.0356730342411646,Candidate 8,1.0150775160046381
24,200,15,1D,bimodal,burial,0.25,Candidate 5,Candidate 8,1.17215835771234,Candidate 6,1.1020127416816985,Candidate 8,1.17215835771234,Candidate 13,1.0391340445274309,Candidate 13,1.0391340445274309
25,200,15,1D,bimodal,burial,0.25,Candidate 8,Candidate 5,1.226342120700084,Candidate 2,1.0977866648307095,Candidate 10,1.0720724661708725,Candidate 10,1.0720724661708725,Candidate 9,1.0105006263293603
26,200,15,1D,bimodal,burial,0.25,Candidate 13,Candidate 1,1.1452881936443506,Candidate 3,1.1736438130413858,Candidate 14,1.204282837853831,Candidate 1,1.1452881936443506,Candidate 9,1.0134620774456198
27,200,15,1D,bimodal,burial,0.25,Candidate 8,Candidate 7,1.4097793526858686,Candidate 6,1.2287165690777717,Candidate 14,1.1125634888281926,Candidate 12,1.003208770213923,Candidate 10,1.0103680697475166
28,200,15,1D,bimodal,burial,0.25,Candidate 9,Candidate 7,1.0904318413136236,Candidate 2,1.2130068310723994,Candidate 7,1.0904318413136236,Candidate 11,1.0348610498754804,Candidate 11,1.0348610498754804
29,200,15,1D,bimodal,burial,0.25,Candidate 12,Candidate 10,1.257038055251857,Candidate 5,1.1856135634689602,Candidate 7,1.0884059153795527,Candidate 9,1.0465216125032737,Candidate 13,1.0123535976655362
30,200,15,1D,bimodal,burial,0.25,Candidate 6,Candidate 12,1.1174255555523211,Candidate 5,1.025140498143823,Candidate 12,1.1174255555523211,Candidate 11,1.0501810273052405,Candidate 11,1.0501810273052405
31,200,15,1D,bimodal,burial,0.25,Candidate 12,Candidate 14,1.0021080822107322,Candidate 0,1.0733263758422176,Candidate 12,1.0,Candidate 14,1.0021080822107322,Candidate 14,1.0021080822107322
32,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 14,1.354094007826703,Candidate 1,1.0960711580831877,Candidate 7,1.0460909682373263,Candidate 7,1.0460909682373263,Candidate 7,1.0460909682373263
33,200,15,1D,bimodal,burial,0.25,Candidate 4,Candidate 14,1.045693105927082,Candidate 1,1.1368139273398974,Candidate 9,1.2980011783776655,Candidate 14,1.045693105927082,Candidate 14,1.045693105927082
34,200,15,1D,bimodal,burial,0.25,Candidate 3,Candidate 14,1.0685526946835708,Candidate 6,1.1351712949709083,Candidate 10,1.3231701553923971,Candidate 14,1.0685526946835708,Candidate 14,1.0685526946835708
35,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 5,1.3506485437250841,Candidate 0,1.152052053347643,Candidate 14,1.0700174990360942,Candidate 14,1.0700174990360942,Candidate 14,1.0700174990360942
36,200,15,1D,bimodal,burial,0.25,Candidate 10,Candidate 4,1.142537818980097,Candidate 3,1.104431420926539,Candidate 9,1.215445971692662,Candidate 13,1.0720073970097392,Candidate 10,1.0
37,200,15,1D,bimodal,burial,0.25,Candidate 12,Candidate 3,1.1174544276019736,Candidate 2,1.119454434681765,Candidate 9,1.0947195476602611,Candidate 8,1.034210261311164,Candidate 8,1.034210261311164
38,200,15,1D,bimodal,burial,0.25,Candidate 9,Candidate 1,1.2963853374659713,Candidate 2,1.0205680015773257,False,False,Candidate 9,1.0,Candidate 9,1.0
39,200,15,1D,bimodal,burial,0.25,Candidate 3,Candidate 11,1.1734603838049584,Candidate 6,1.0895134190762805,Candidate 11,1.1734603838049584,Candidate 10,1.0156190072357887,Candidate 10,1.0156190072357887
40,200,15,1D,bimodal,burial,0.25,Candidate 11,Candidate 3,1.2355384627329087,Candidate 0,1.0988283291815328,Candidate 13,1.1608765496594742,Candidate 7,1.0043497455590964,Candidate 12,1.0099551510295626
41,200,15,1D,bimodal,burial,0.25,Candidate 10,Candidate 8,1.2224347823146369,Candidate 5,1.203926535372841,Candidate 8,1.2224347823146369,Candidate 8,1.2224347823146369,Candidate 10,1.0
42,200,15,1D,bimodal,burial,0.25,Candidate 6,Candidate 0,1.241600992207472,Candidate 1,1.2655663137444735,Candidate 9,1.0555312400505734,Candidate 9,1.0555312400505734,Candidate 9,1.0555312400505734
43,200,15,1D,bimodal,burial,0.25,Candidate 6,Candidate 4,1.3024801150495235,Candidate 4,1.3024801150495235,Candidate 9,1.1437426885999928,Candidate 12,1.064426589204393,Candidate 12,1.064426589204393
44,200,15,1D,bimodal,burial,0.25,Candidate 10,Candidate 1,1.1963648615936777,Candidate 2,1.2703190156266615,Candidate 9,1.3518855688238651,Candidate 10,1.0,Candidate 10,1.0
45,200,15,1D,bimodal,burial,0.25,Candidate 5,Candidate 3,1.289467731577549,Candidate 6,1.1171566231996772,Candidate 11,1.4656985164632386,Candidate 8,1.0235287291773125,Candidate 8,1.0235287291773125
46,200,15,1D,bimodal,burial,0.25,Candidate 9,Candidate 12,1.383039805051747,Candidate 2,1.077514159710272,Candidate 2,1.077514159710272,Candidate 7,1.0413455034210835,Candidate 7,1.0413455034210835
47,200,15,1D,bimodal,burial,0.25,Candidate 2,Candidate 14,1.0246615173917433,Candidate 3,1.0565181931313283,Candidate 12,1.2928394079977596,Candidate 14,1.0246615173917433,Candidate 14,1.0246615173917433
48,200,15,1D,bimodal,burial,0.25,Candidate 6,Candidate 1,1.0339142476776337,Candidate 5,1.3129454605972484,Candidate 14,1.044808733560693,Candidate 14,1.044808733560693,Candidate 14,1.044808733560693
49,200,15,1D,bimodal,burial,0.25,Candidate 9,Candidate 14,1.4095671100053482,Candidate 5,1.067894315055363,Candidate 1,1.0304799357526016,Candidate 9,1.0,Candidate 11,1.0173542739888626
0,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 6,1.1627678733560192,Candidate 0,1.3516482369169385,Candidate 8,1.0853755341415523,Candidate 9,1.0612087779432653,Candidate 9,1.0612087779432653
1,200,15,1D,bimodal,burial,0.5,Candidate 0,Candidate 9,1.1459125078671315,Candidate 5,1.1706887862409476,Candidate 9,1.1459125078671315,Candidate 10,1.0245415098010517,Candidate 10,1.0245415098010517
2,200,15,1D,bimodal,burial,0.5,Candidate 10,Candidate 14,1.0931223441001814,Candidate 0,1.2789071820630902,Candidate 8,1.2957926665585577,Candidate 14,1.0931223441001814,Candidate 14,1.0931223441001814
3,200,15,1D,bimodal,burial,0.5,Candidate 9,Candidate 8,1.1659977976064284,Candidate 4,1.1545117990177503,Candidate 8,1.1659977976064284,Candidate 13,1.067731685140741,Candidate 13,1.067731685140741
4,200,15,1D,bimodal,burial,0.5,Candidate 12,Candidate 3,1.155215327522367,Candidate 4,1.093606818938232,Candidate 7,1.120692727551604,Candidate 9,1.069465222239932,Candidate 9,1.069465222239932
5,200,15,1D,bimodal,burial,0.5,Candidate 1,Candidate 10,1.2726993007571572,Candidate 3,1.1341412663259378,Candidate 10,1.2726993007571572,Candidate 7,1.0366964968465306,Candidate 7,1.0366964968465306
6,200,15,1D,bimodal,burial,0.5,Candidate 3,Candidate 10,1.190407340666927,Candidate 5,1.227686916496567,Candidate 10,1.190407340666927,Candidate 13,1.0272890108020274,Candidate 14,1.0504215635595726
7,200,15,1D,bimodal,burial,0.5,Candidate 5,Candidate 9,1.5946596218132492,Candidate 4,1.1428237564068175,Candidate 10,1.1133163929365755,Candidate 13,1.063888359265029,Candidate 13,1.063888359265029
8,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 2,1.0,Candidate 1,1.523503267830181,Candidate 13,1.2932708678830231,Candidate 14,1.1259108431491267,Candidate 14,1.1259108431491267
9,200,15,1D,bimodal,burial,0.5,Candidate 8,Candidate 14,1.1195286003360232,Candidate 5,1.1518890631001306,Candidate 9,1.2899950060805427,Candidate 12,1.0306705770925548,Candidate 12,1.0306705770925548
10,200,15,1D,bimodal,burial,0.5,Candidate 7,Candidate 8,1.3161145942359807,Candidate 3,1.0885291488737305,Candidate 8,1.3161145942359807,Candidate 14,1.0775950100331428,Candidate 14,1.0775950100331428
11,200,15,1D,bimodal,burial,0.5,Candidate 4,Candidate 8,1.0692560809014162,Candidate 3,1.2124814054554205,Candidate 12,1.2504348997144876,Candidate 8,1.0692560809014162,Candidate 8,1.0692560809014162
12,200,15,1D,bimodal,burial,0.5,Candidate 10,Candidate 13,1.2945646462045364,Candidate 4,1.1184395206970186,Candidate 13,1.2945646462045364,Candidate 8,1.0049572988167004,Candidate 8,1.0049572988167004
13,200,15,1D,bimodal,burial,0.5,Candidate 0,Candidate 11,1.1435716799389077,Candidate 2,1.1523106977084199,Candidate 11,1.1435716799389077,Candidate 10,1.0567053438278666,Candidate 10,1.0567053438278666
14,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 7,1.3008258778336794,Candidate 4,1.43691926989058,Candidate 7,1.3008258778336794,Candidate 8,1.0402409875682035,Candidate 8,1.0402409875682035
15,200,15,1D,bimodal,burial,0.5,Candidate 12,Candidate 1,1.1569181780436804,Candidate 2,1.445749100865468,Candidate 9,1.0950631611497863,Candidate 9,1.0950631611497863,Candidate 9,1.0950631611497863
16,200,15,1D,bimodal,burial,0.5,Candidate 4,Candidate 11,1.296582369139888,Candidate 3,1.1718353612438313,Candidate 12,1.1253041605274179,Candidate 12,1.1253041605274179,Candidate 9,1.010075246968555
17,200,15,1D,bimodal,burial,0.5,Candidate 7,Candidate 2,1.1353801995418278,Candidate 5,1.1972647131693963,Candidate 13,1.2228163705937292,Candidate 12,1.081244691929695,Candidate 12,1.081244691929695
18,200,15,1D,bimodal,burial,0.5,Candidate 4,Candidate 14,1.5068608147404752,Candidate 0,1.123357152843468,Candidate 13,1.1488680822514998,Candidate 11,1.050901133454649,Candidate 11,1.050901133454649
19,200,15,1D,bimodal,burial,0.5,Candidate 10,Candidate 6,1.121396750421605,Candidate 3,1.2179259070315072,Candidate 12,1.1505599548881424,Candidate 9,1.0129783271397004,Candidate 9,1.0129783271397004
20,200,15,1D,bimodal,burial,0.5,Candidate 7,Candidate 10,1.084706746830189,Candidate 6,1.2033737515454757,Candidate 10,1.084706746830189,Candidate 10,1.084706746830189,Candidate 10,1.084706746830189
21,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 3,1.2673566527197537,Candidate 0,1.1783262786813014,Candidate 13,1.268030535139252,Candidate 10,1.0602148712985342,Candidate 10,1.0602148712985342
22,200,15,1D,bimodal,burial,0.5,Candidate 13,Candidate 11,1.0740395400921632,Candidate 0,1.0913341800784937,Candidate 11,1.0740395400921632,Candidate 11,1.0740395400921632,Candidate 11,1.0740395400921632
23,200,15,1D,bimodal,burial,0.5,Candidate 9,Candidate 11,1.4369003202485715,Candidate 3,1.0809111134616962,Candidate 9,1.0,Candidate 9,1.0,Candidate 13,1.0158938226030805
24,200,15,1D,bimodal,burial,0.5,Candidate 11,Candidate 13,1.6140075697496652,Candidate 2,1.1487599052498412,Candidate 7,1.2625260368574176,Candidate 14,1.0257888895094516,Candidate 10,1.0273760791971664
25,200,15,1D,bimodal,burial,0.5,Candidate 11,Candidate 5,1.1161218468837517,Candidate 5,1.1161218468837517,Candidate 13,1.143418253039004,Candidate 8,1.0329722154308918,Candidate 8,1.0329722154308918
26,200,15,1D,bimodal,burial,0.5,Candidate 14,Candidate 1,1.0750522368003734,Candidate 0,1.414588198473348,Candidate 8,1.1406203368721344,Candidate 7,1.0008265759499226,Candidate 11,1.0639413612285364
27,200,15,1D,bimodal,burial,0.5,Candidate 4,Candidate 1,1.399531787289468,Candidate 6,1.0681714153936348,Candidate 10,1.3415259668250288,Candidate 14,1.049244545960266,Candidate 14,1.049244545960266
28,200,15,1D,bimodal,burial,0.5,Candidate 7,Candidate 9,1.3894846666164118,Candidate 2,1.2323505190640172,Candidate 14,1.1246642749387978,Candidate 10,1.0942984253076897,Candidate 12,1.0235790288247313
29,200,15,1D,bimodal,burial,0.5,Candidate 4,Candidate 11,1.0425911400474268,Candidate 0,1.2147309232555001,Candidate 11,1.0425911400474268,Candidate 11,1.0425911400474268,Candidate 11,1.0425911400474268
30,200,15,1D,bimodal,burial,0.5,Candidate 13,Candidate 9,1.2151755265402573,Candidate 4,1.3536543509775785,Candidate 8,1.1816377161534475,Candidate 11,1.0742924118086374,Candidate 11,1.0742924118086374
31,200,15,1D,bimodal,burial,0.5,Candidate 12,Candidate 11,1.4931744201334445,Candidate 2,1.2669612915023782,Candidate 8,1.1181617997196347,Candidate 9,1.005286306046593,Candidate 14,1.0621305867487554
32,200,15,1D,bimodal,burial,0.5,Candidate 4,Candidate 7,1.317082397557448,Candidate 3,1.1420267718960886,Candidate 7,1.317082397557448,Candidate 11,1.035984236535317,Candidate 10,1.0451567285712133
33,200,15,1D,bimodal,burial,0.5,Candidate 0,Candidate 0,1.0,Candidate 1,1.2822570547364598,Candidate 12,1.1489923311028785,Candidate 8,1.065254541984761,Candidate 8,1.065254541984761
34,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 8,1.338928006719583,Candidate 5,1.2406356263274079,Candidate 8,1.338928006719583,Candidate 9,1.0377293207289189,Candidate 9,1.0377293207289189
35,200,15,1D,bimodal,burial,0.5,Candidate 3,Candidate 14,1.4162693957811694,Candidate 5,1.1153591384830737,Candidate 14,1.4162693957811694,Candidate 12,1.02208944448653,Candidate 7,1.0293986014904397
36,200,15,1D,bimodal,burial,0.5,Candidate 14,Candidate 7,1.1932562639367752,Candidate 6,1.1711362619593488,Candidate 7,1.1932562639367752,Candidate 12,1.0257136155875515,Candidate 8,1.0316826825345766
37,200,15,1D,bimodal,burial,0.5,Candidate 1,Candidate 11,1.3340618872755892,Candidate 2,1.0333730209693548,Candidate 9,1.141572189773601,Candidate 10,1.0065472134165427,Candidate 14,1.0075660498292465
38,200,15,1D,bimodal,burial,0.5,Candidate 0,Candidate 11,1.166499446334007,Candidate 6,1.1418540084024986,Candidate 11,1.166499446334007,Candidate 11,1.166499446334007,Candidate 14,1.0123842581297464
39,200,15,1D,bimodal,burial,0.5,Candidate 12,Candidate 12,1.0,Candidate 1,1.2025930671325258,Candidate 10,1.099212372908753,Candidate 8,1.0450897487458053,Candidate 8,1.0450897487458053
40,200,15,1D,bimodal,burial,0.5,Candidate 7,Candidate 10,1.1027845036385524,Candidate 5,1.205940032523582,Candidate 10,1.1027845036385524,Candidate 10,1.1027845036385524,Candidate 10,1.1027845036385524
41,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 10,1.3188557072676392,Candidate 4,1.1366694051586614,Candidate 11,1.1268800680035607,Candidate 7,1.021589255460172,Candidate 7,1.021589255460172
42,200,15,1D,bimodal,burial,0.5,Candidate 1,Candidate 10,1.1230709797956782,Candidate 6,1.2067378060145844,Candidate 11,1.239499359151698,Candidate 10,1.1230709797956782,Candidate 10,1.1230709797956782
43,200,15,1D,bimodal,burial,0.5,Candidate 0,Candidate 7,1.143779352410243,Candidate 2,1.1980424396192244,Candidate 7,1.143779352410243,Candidate 7,1.143779352410243,Candidate 7,1.143779352410243
44,200,15,1D,bimodal,burial,0.5,Candidate 12,Candidate 8,1.0394964888943818,Candidate 5,1.1791583963602774,Candidate 14,1.2414562934744109,Candidate 8,1.0394964888943818,Candidate 8,1.0394964888943818
45,200,15,1D,bimodal,burial,0.5,Candidate 3,Candidate 14,1.3303322670664317,Candidate 4,1.2373484137464794,Candidate 14,1.3303322670664317,Candidate 7,1.0781408965328898,Candidate 13,1.0378653022680644
46,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 8,1.018931713270495,Candidate 5,1.1144840265826688,Candidate 11,1.4534221128745026,Candidate 13,1.1102984833214395,Candidate 8,1.018931713270495
47,200,15,1D,bimodal,burial,0.5,Candidate 2,Candidate 14,1.0316321500866785,Candidate 6,1.2387139336076796,Candidate 11,1.1954237724826253,Candidate 14,1.0316321500866785,Candidate 14,1.0316321500866785
48,200,15,1D,bimodal,burial,0.5,Candidate 9,Candidate 7,1.0612505847766,Candidate 0,1.2270333801427094,Candidate 7,1.0612505847766,Candidate 7,1.0612505847766,Candidate 7,1.0612505847766
49,200,15,1D,bimodal,burial,0.5,Candidate 13,Candidate 12,1.3684079818344834,Candidate 3,1.1599564219858762,Candidate 12,1.3684079818344834,Candidate 7,1.0745812045332246,Candidate 7,1.0745812045332246
0,200,15,1D,bimodal,burial,0.75,Candidate 10,Candidate 8,1.5118024965651424,Candidate 1,1.1851091845281922,Candidate 9,1.0809197378363355,Candidate 9,1.0809197378363355,Candidate 9,1.0809197378363355
1,200,15,1D,bimodal,burial,0.75,Candidate 1,Candidate 13,1.4985586232673644,Candidate 6,1.2346087662559104,Candidate 7,1.1987618618640505,Candidate 10,1.0335332302062747,Candidate 8,1.0582108953327451
2,200,15,1D,bimodal,burial,0.75,Candidate 2,Candidate 13,1.1008704966338065,Candidate 6,1.3311476728547058,Candidate 11,1.2496222995652362,Candidate 13,1.1008704966338065,Candidate 13,1.1008704966338065
3,200,15,1D,bimodal,burial,0.75,Candidate 8,Candidate 14,1.0477731510420272,Candidate 0,1.1886776192165431,Candidate 14,1.0477731510420272,Candidate 14,1.0477731510420272,Candidate 14,1.0477731510420272
4,200,15,1D,bimodal,burial,0.75,Candidate 11,Candidate 13,1.0455246145565913,Candidate 4,1.1984541394245338,Candidate 7,1.3070191364342452,Candidate 13,1.0455246145565913,Candidate 13,1.0455246145565913
5,200,15,1D,bimodal,burial,0.75,Candidate 13,Candidate 14,1.360333075734009,Candidate 1,1.2668091996132413,Candidate 14,1.360333075734009,Candidate 12,1.0153003011536819,Candidate 12,1.0153003011536819
6,200,15,1D,bimodal,burial,0.75,Candidate 9,Candidate 12,1.212055635705905,Candidate 4,1.1247049419434179,Candidate 12,1.212055635705905,Candidate 8,1.071270182782764,Candidate 8,1.071270182782764
7,200,15,1D,bimodal,burial,0.75,Candidate 14,Candidate 9,1.4635712506597989,Candidate 1,1.1922623617692443,Candidate 7,1.1440724579395891,Candidate 13,1.051301900692552,Candidate 13,1.051301900692552
8,200,15,1D,bimodal,burial,0.75,Candidate 0,Candidate 5,1.226729985685341,Candidate 2,1.124564702584062,Candidate 11,1.3404280230481667,Candidate 8,1.1301634628050208,Candidate 8,1.1301634628050208
9,200,15,1D,bimodal,burial,0.75,Candidate 4,Candidate 14,1.2511101131020161,Candidate 3,1.2829570877453704,Candidate 14,1.2511101131020161,Candidate 7,1.0796286173835092,Candidate 7,1.0796286173835092
10,200,15,1D,bimodal,burial,0.75,Candidate 7,Candidate 12,1.1146983386085085,Candidate 0,1.1898570452763388,Candidate 12,1.1146983386085085,Candidate 12,1.1146983386085085,Candidate 12,1.1146983386085085
